customer_first_name,customer_last_name,order_id,loyalty_level_name,loyalty_level,payment_method,payment_date,store_street_address,store_state,store_zipcode,store_phone,shipment_status,delivery_date,shipment_date,shipment_zipcode,payment_total,invoice_date,representative_phone,representative_email,representative_first_name,representative_last_name,supplier_name,supplier_start_date,supplier_location_state,supplier_location_street,department_name,product_type,product_quantity,unit_price,quantity_in_order,time_of_day,promotion_name,promotion_response,birth_year,Education,marital_status,Income,numberof_children,enrollment_date,Complain,Response,deals
Asher,Kearns,2165,Bronze,3,venmo,1/19/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,1/23/2022,1/22/2022,10003,235,1/24/2022,214-528-5656,Mary.Hill@outlook.com,Mary,Hill,Copper Kettle Farm LLC,7/13/2016,MA,3210 Hancock Rd / Rte 43,Produce,Fish,69000,10.99,44,Drink,Campaign 1,0,1992,Basic,Single,15253,1,28-10-2013,0,0,1
Shiloh,Chase,2166,Silver,2,venmo,6/26/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,6/30/2022,6/29/2022,33170,482,7/1/2022,487-492-4340,Dennis.Smith@gmail.com,Dennis,Smith,King Cole Foods,7/27/2014,VA,2122 Sheep Creek Road,Beverage,Wine,68942,15.69,45,Dinner,Campaign 2,1,1974,PhD,Single,31560,1,24-06-2013,0,0,1
Art,Foster,2167,Gold,1,credit card,4/10/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,4/14/2022,4/13/2022,90020,377,4/15/2022,255-592-5290,Gillian.Maldonado@outlook.com,Gillian,Maldonado,Adams Farms,7/27/2014,VA,1876 Brooksfield Rd,Produce,Fish,69000,10.99,49,Lunch,Campaign 4,1,1954,Graduation,Divorced,72071,1,14-02-2013,0,0,1
Megan,Dennis,2168,Gold,1,debit card,3/2/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,3/6/2022,3/5/2022,60625,330,3/7/2022,405-437-1466,Brynne.Giles@gmail.com,Brynne,Giles,Fruit Ridge Hayrides LLC,4/4/2015,WA,1146 NE Madison Rd,Non Perishables,Sweet,68059,3.89,47,Lunch,Campaign 3,1,1990,Master,Single,91172,0,27-03-2013,0,0,5
Miles,Mahan,2169,Bronze,3,venmo,4/6/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,4/10/2022,4/9/2022,76110,464,4/11/2022,985-961-7606,Wayne.Hodges@gmail.com,Wayne,Hodges,Covered Bridge Farms/Shimandle Grapes,3/26/2015,MD,1015 Baugher Road,Non Perishables,Sweet,68059,3.89,33,Dinner,Campaign 5,0,1984,Graduation,Married,90000,0,23-12-2013,0,0,2
Katherine,Price,2170,Bronze,3,cash,2/26/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,3/2/2022,3/1/2022,60625,402,3/3/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Enviro Worm Gardening,9/16/2014,MA,33 Bartlett Farm Road,Produce,Fruits,68931,8.99,28,Dinner,Campaign 5,1,1981,Graduation,Single,41967,2,23-11-2013,0,0,1
Scarlett,Lee,2171,Bronze,3,debit card,4/21/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,4/25/2022,4/24/2022,10003,486,4/26/2022,551-153-6006,Brenda.Jordan@mail.com,Brenda,Jordan,"Green Acres produce, LLC",9/16/2014,NJ,1250 Lacey Road,Non Perishables,Sweet,68059,3.89,23,Breakfast,Campaign 2,1,1965,Graduation,Single,69263,1,5/3/2014,0,0,2
Emerson,Kirby,2172,Bronze,3,debit card,3/29/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,4/2/2022,4/1/2022,33170,37,4/3/2022,640-589-4719,Erica.Stevens@yahoo.com,Erica,Stevens,A. H. Herb'n Craft Farm,7/26/2014,VA,37938 Charles Town Pike,Produce,Fruits,68931,8.99,25,Dinner,Campaign 5,0,1970,2n Cycle,Divorced,65706,0,28-06-2013,0,0,2
Luna,Gonzales,2173,Bronze,3,venmo,5/12/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,5/16/2022,5/15/2022,10003,80,5/17/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Briers Simmental Ranch,7/26/2014,WI,W853 County Road B,Produce,Fish,69000,10.99,13,Snack,Campaign 3,1,1975,Graduation,Together,60934,1,17-01-2014,0,0,1
Nicolas,Duncan,2174,Bronze,3,check,6/13/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,6/17/2022,6/16/2022,76110,266,6/18/2022,478-573-2416,Orli.Hendricks@outlook.com,Orli,Hendricks,Cypress Cattle and Produce,4/21/2015,KS,1692 18th Road,Non Perishables,Sweet,68059,3.89,34,Lunch,Campaign 1,1,1951,Graduation,Married,71965,1,29-07-2013,0,0,3
Abigail,Barnett,2175,Bronze,3,debit card,7/7/2022,4 Union Square S,NY,10003,212-673-5388,In Transit,NULL,7/10/2022,10003,37,7/12/2022,640-589-4719,Erica.Stevens@yahoo.com,Erica,Stevens,A. H. Herb'n Craft Farm,7/26/2014,VA,37938 Charles Town Pike,Produce,Meats,69752,5.67,14,Lunch,Campaign 2,1,1955,Graduation,Married,65210,1,10/3/2014,0,0,2
Eduardo,Weber,2176,Bronze,3,debit card,2/9/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,2/13/2022,2/12/2022,90020,200,2/14/2022,542-843-5089,Cally.Holloway@gmail.com,Cally,Holloway,Cow-U-Met Farm,9/6/2014,CA,10600 Highland Springs Ave.,Beverage,Wine,68942,15.69,16,Drink,Campaign 2,0,1975,PhD,Married,79174,0,11/1/2013,0,0,2
Cadence,Haynes,2177,Silver,2,venmo,6/26/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,6/30/2022,6/29/2022,33170,140,7/1/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Moody Family Farm,7/30/2014,IA,4241 Johnson Avenue N.W.,Produce,Meats,69752,5.67,34,Breakfast,Campaign 2,1,1967,Master,Divorced,81380,0,22-12-2012,0,1,2
Bradley,Ayala,2178,Bronze,3,credit card,3/3/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,3/7/2022,3/6/2022,10003,71,3/8/2022,476-925-9180,Kyle.Smith@mail.com,Kyle,Smith,Bee Sweet Berry Farm,8/20/2014,OH,7285 County Road 183,Beverage,Wine,68942,15.69,32,Dinner,Campaign 5,1,1973,PhD,YOLO,48432,1,18-10-2012,0,1,1
Sebastian,Castaneda,2179,Bronze,3,venmo,5/13/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,5/17/2022,5/16/2022,60625,183,5/18/2022,420-956-9711,Evelyn.Kelly@outlook.com,Evelyn,Kelly,Ridge View Farm,8/7/2014,ME,1628 Alna Road,Beverage,Wine,68942,15.69,21,Breakfast,Campaign 5,1,1971,Graduation,Married,52914,1,7/1/2013,0,1,2
George,Zrebassa,2180,Gold,1,debit card,5/28/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,6/1/2022,5/31/2022,33170,267,6/2/2022,640-589-4719,Erica.Stevens@yahoo.com,Erica,Stevens,A. H. Herb'n Craft Farm,7/26/2014,VA,37938 Charles Town Pike,Beverage,Wine,68942,15.69,11,Lunch,Campaign 5,0,1955,Graduation,Together,38946,1,24-10-2013,0,1,6
Emmalyn,Osborne,2181,Bronze,3,cash,7/2/2022,3720 Vision Dr,TX,76109,682-316-8040,Out For Delivery,NULL,7/5/2022,76110,421,7/7/2022,420-956-9711,Evelyn.Kelly@outlook.com,Evelyn,Kelly,Ridge View Farm,8/7/2014,ME,1628 Alna Road,Beverage,Wine,68942,15.69,36,Breakfast,Campaign 2,1,1974,Graduation,Married,26067,1,4/11/2013,0,0,1
Sawyer,Alaniz,2182,Bronze,3,debit card,3/5/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,3/9/2022,3/8/2022,90020,54,3/10/2022,755-303-2416,Kyle.Thomas@inbox.com,Kyle,Thomas,JP Family Farms,8/17/2014,AK,1305 N. Smith Rd.,Produce,Meats,69752,5.67,25,Drink,Campaign 1,1,1972,PhD,Married,44325,1,7/3/2013,0,0,4
Emily,Grady,2183,Gold,1,check,2/1/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,2/5/2022,2/4/2022,33170,104,2/6/2022,944-811-7728,Basia.Watts@gmail.com,Basia,Watts,7 M Family Farms LLC,9/16/2014,VA,18388 Beaver Dam Road,Beverage,Wine,68942,15.69,25,Dinner,Campaign 3,0,1964,Graduation,Married,42523,0,23-04-2014,0,0,6
Charles,Tellez,2184,Gold,1,cash,4/7/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,4/11/2022,4/10/2022,10003,272,4/12/2022,594-044-3081,Bo.Griffin@yahoo.com,Bo,Griffin,Brenckle's Organic Farm & Greenhouse,9/15/2014,PA,310 Kunkle Rd,Produce,Fruits,68931,8.99,39,Breakfast,Campaign 1,0,1978,Basic,Single,26487,1,20-05-2013,0,0,5
Theodore,Vega,2185,Bronze,3,cash,2/20/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,2/24/2022,2/23/2022,10003,36,2/25/2022,558-745-1032,Deanna.Goff@inbox.com,Deanna,Goff,Hattie Carthan After Church Farmers Market,6/13/2016,AR,5985 S.W. Anglin Road,Beverage,Wine,68942,15.69,15,Snack,Campaign 5,0,1957,2n Cycle,Married,53233,1,18-03-2014,0,0,2
Griffin,Pacheco,2186,Bronze,3,debit card,5/6/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,5/10/2022,5/9/2022,60625,474,5/11/2022,985-961-7606,Wayne.Hodges@gmail.com,Wayne,Hodges,Covered Bridge Farms/Shimandle Grapes,3/26/2015,MD,1015 Baugher Road,Produce,Meats,69752,5.67,16,Lunch,Campaign 2,0,1960,Graduation,Married,67716,1,10/1/2013,0,0,3
Beckham,Espinoza,2187,Bronze,3,venmo,5/15/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,5/19/2022,5/18/2022,33170,428,5/20/2022,289-479-3701,Austin.Sexton@yahoo.com,Austin,Sexton,J&W Farm,5/4/2015,MA,1150 West Street,Produce,Fish,69000,10.99,45,Snack,Campaign 4,0,1972,Master,Married,76234,1,6/2/2014,0,0,4
Aliza,Smith,2188,Silver,2,debit card,1/21/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,1/25/2022,1/24/2022,10003,215,1/26/2022,255-592-5290,Gillian.Maldonado@outlook.com,Gillian,Maldonado,Adams Farms,7/27/2014,VA,1876 Brooksfield Rd,Non Perishables,Sweet,68059,3.89,18,Dinner,Campaign 2,0,1956,PhD,Married,84117,0,11/5/2014,0,0,1
Cristian,Wilcox,2189,Bronze,3,check,5/3/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,5/7/2022,5/6/2022,60625,257,5/8/2022,551-153-6006,Brenda.Jordan@mail.com,Brenda,Jordan,"Green Acres produce, LLC",9/16/2014,NJ,1250 Lacey Road,Produce,Fish,69000,10.99,31,Drink,Campaign 5,0,1957,Master,Together,65487,0,10/1/2014,0,1,1
Grant,Rea,2190,Bronze,3,venmo,3/19/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,3/23/2022,3/22/2022,76110,67,3/24/2022,686-216-7591,Dennis.Meyer@mail.com,Dennis,Meyer,MAWS Farm,7/28/2014,WA,1209 Pecks Canyon Road,Produce,Fish,69000,10.99,37,Snack,Campaign 1,1,1972,Basic,Married,25224,1,16-03-2014,0,0,3
Ethan,Willoughby,2191,Bronze,3,credit card,1/1/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,1/5/2022,1/4/2022,60625,326,1/6/2022,684-389-7424,Yeo.Bird@mail.com,Yeo,Bird,Old Field Farm General Store,3/23/2015,OH,6373 W. US RT 36,Produce,Meats,69752,5.67,48,Breakfast,Campaign 5,0,1983,Master,Single,89616,0,25-02-2013,0,0,1
Alejandra,Hampton,2192,Bronze,3,debit card,1/5/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,1/9/2022,1/8/2022,10003,237,1/10/2022,478-573-2416,Orli.Hendricks@outlook.com,Orli,Hendricks,Cypress Cattle and Produce,4/21/2015,KS,1692 18th Road,Produce,Meats,69752,5.67,34,Lunch,Campaign 5,0,1971,Graduation,Divorced,40851,2,21-02-2013,0,0,1
Macie,Webster,2193,Bronze,3,debit card,4/22/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,4/26/2022,4/25/2022,76110,383,4/27/2022,506-956-0578,Mary.Frank@inbox.com,Mary,Frank,Mackintosh Fruit Farm,8/23/2014,NH,1266 Upper City Road,Produce,Meats,69752,5.67,32,Breakfast,Campaign 5,0,1947,Graduation,Married,27469,0,2/8/2012,0,0,2
Carlos,Meador,2194,Bronze,3,debit card,3/25/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/29/2022,3/28/2022,33170,61,3/30/2022,903-987-8861,Douglas.Smith@outlook.com,Douglas,Smith,Pomonok Community-Run Farmers Market,5/28/2016,CO,3424 E. Douglas Road,Produce,Meats,69752,5.67,26,Drink,Campaign 3,1,1957,2n Cycle,Married,82347,0,6/11/2012,0,0,2
Ariya,Miller,2195,Bronze,3,credit card,4/16/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,4/20/2022,4/19/2022,33170,136,4/21/2022,551-153-6006,Brenda.Jordan@mail.com,Brenda,Jordan,"Green Acres produce, LLC",9/16/2014,NJ,1250 Lacey Road,Beverage,Wine,68942,15.69,28,Breakfast,Campaign 1,1,1957,Graduation,Married,73803,1,1/8/2012,0,1,7
Jesus,Mcgee,2196,Gold,1,credit card,1/4/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,1/8/2022,1/7/2022,90020,348,1/9/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,RB Pop Up Farm Stand,7/17/2016,NY,3275 Cold Springs Road,Beverage,Wine,68942,15.69,28,Dinner,Campaign 3,0,1952,Master,Single,8820,2,22-03-2013,0,1,1
Hadley,Coleman,2197,Bronze,3,debit card,2/23/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,2/27/2022,2/26/2022,33170,152,2/28/2022,686-216-7591,Dennis.Meyer@mail.com,Dennis,Meyer,MAWS Farm,7/28/2014,WA,1209 Pecks Canyon Road,Produce,Fish,69000,10.99,42,Breakfast,Campaign 2,1,1974,Graduation,Single,43322,0,21-04-2014,0,0,1
Kevin,James,2198,Bronze,3,venmo,3/23/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,3/27/2022,3/26/2022,76110,74,3/28/2022,686-216-7591,Dennis.Meyer@mail.com,Dennis,Meyer,MAWS Farm,7/28/2014,WA,1209 Pecks Canyon Road,Non Perishables,Sweet,68059,3.89,39,Drink,Campaign 3,1,1973,Graduation,Together,55593,1,21-08-2013,0,1,1
Derrick,Beard,2199,Silver,2,credit card,1/8/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,1/12/2022,1/11/2022,90020,228,1/13/2022,335-993-9247,Alma.Conley@gmail.com,Alma,Conley,Green River Farm Millspring,7/27/2014,MI,69676 Cr376 (40th Ave),Non Perishables,Sweet,68059,3.89,23,Dinner,Campaign 5,0,1954,Graduation,Married,50501,2,18-06-2013,0,1,4
Jaiden,Mckenzie,2200,Bronze,3,debit card,4/10/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,4/14/2022,4/13/2022,60625,16,4/15/2022,506-956-0578,Mary.Frank@inbox.com,Mary,Frank,Beach View Farms,8/4/2014,WI,1670 Mar-El Road,Non Perishables,Sweet,68059,3.89,21,Lunch,Campaign 1,1,1975,Graduation,Married,37085,2,26-06-2014,0,0,1
Ricardo,Andrew,2201,Gold,1,cash,3/11/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,3/15/2022,3/14/2022,60625,128,3/16/2022,829-171-9108,Mary.Olson@gmail.com,Mary,Olson,Devon Point Farm,1/27/2015,VA,221 Ligontown Road,Produce,Fruits,68931,8.99,22,Drink,Campaign 2,0,1990,Basic,Single,16185,1,5/8/2013,0,0,2
Aleah,Wise,2202,Bronze,3,cash,1/19/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,1/23/2022,1/22/2022,33170,341,1/24/2022,594-044-3081,Bo.Griffin@yahoo.com,Bo,Griffin,Brenckle's Organic Farm & Greenhouse,9/15/2014,PA,310 Kunkle Rd,Produce,Fruits,68931,8.99,49,Drink,Campaign 1,0,1969,Graduation,Single,57731,1,23-11-2012,0,0,5
Bradley,Ayala,2203,Bronze,3,debit card,3/22/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,3/26/2022,3/25/2022,76110,266,3/27/2022,440-604-6440,Johnny.Smith@yahoo.com,Johnny,Smith,Family Foods Superstore,8/23/2014,IN,9240 n co rd 30 w,Beverage,Wine,68942,15.69,35,Snack,Campaign 4,1,1973,PhD,YOLO,48432,1,18-10-2012,0,1,1
Holden,Layne,2204,Bronze,3,check,3/27/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/31/2022,3/30/2022,33170,217,4/1/2022,585-743-3074,Cassandra.Jensen@gmail.com,Cassandra,Jensen,Oasis Garden Center,3/19/2015,MD,13433 Ocean Gateway (US Route 50),Produce,Fish,69000,10.99,21,Drink,Campaign 5,1,1978,Graduation,Married,73807,1,2/1/2013,0,1,2
Peter,Fuller,2205,Gold,1,credit card,3/31/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,4/4/2022,4/3/2022,10003,296,4/5/2022,487-492-4340,Dennis.Smith@gmail.com,Dennis,Smith,King Cole Foods,7/27/2014,VA,2122 Sheep Creek Road,Produce,Fish,69000,10.99,36,Lunch,Campaign 5,0,1990,Graduation,Married,18929,0,16-02-2013,0,0,4
Brianna,Cruz,2206,Bronze,3,check,3/29/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,4/2/2022,4/1/2022,60625,418,4/3/2022,506-956-0578,Mary.Frank@inbox.com,Mary,Frank,Beach View Farms,8/4/2014,WI,1670 Mar-El Road,Produce,Fruits,68931,8.99,16,Drink,Campaign 1,1,1968,Graduation,Single,35893,2,15-10-2012,0,0,1
Julian,Carter,2207,Bronze,3,credit card,6/13/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,6/17/2022,6/16/2022,33170,434,6/18/2022,697-948-0097,Constance.Terrell@gmail.com,Constance,Terrell,The Lucky Dog Farm Store and Cafe,8/27/2014,GA,596 Crump Creek Rd,Produce,Meats,69752,5.67,14,Dinner,Campaign 4,0,1980,Graduation,Married,61014,1,11/8/2012,0,0,1
Madalyn,Combs,2208,Silver,2,check,3/31/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,4/4/2022,4/3/2022,90020,460,4/5/2022,476-925-9180,Kyle.Smith@mail.com,Kyle,Smith,Bee Sweet Berry Farm,8/20/2014,OH,7285 County Road 183,Produce,Fish,69000,10.99,42,Drink,Campaign 1,1,1954,Graduation,Together,32144,2,23-03-2014,0,0,3
Emmanuel,Gordon,2209,Bronze,3,debit card,1/31/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/4/2022,2/3/2022,76110,452,2/5/2022,367-790-6730,Freya.Robbins@mail.com,Freya,Robbins,A Garden in Every Home,9/16/2014,CO,402 S Neilson Ave,Produce,Meats,69752,5.67,47,Breakfast,Campaign 1,1,1963,Basic,Together,14918,1,7/12/2012,0,1,2
Marco,York,2210,Bronze,3,credit card,2/1/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/5/2022,2/4/2022,76110,472,2/6/2022,367-790-6730,Freya.Robbins@mail.com,Freya,Robbins,A Garden in Every Home,9/16/2014,CO,402 S Neilson Ave,Produce,Meats,69752,5.67,36,Drink,Campaign 5,1,1963,Graduation,Divorced,45146,2,15-07-2013,0,0,2
Hazel,Peterson,2211,Bronze,3,credit card,5/14/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,5/18/2022,5/17/2022,76110,433,5/19/2022,478-573-2416,Orli.Hendricks@outlook.com,Orli,Hendricks,Cypress Cattle and Produce,4/21/2015,KS,1692 18th Road,Produce,Fruits,68931,8.99,48,Dinner,Campaign 1,0,1955,2n Cycle,Divorced,41769,1,13-02-2013,0,0,1
Parker,Bynum,2212,Silver,2,cash,5/18/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,5/22/2022,5/21/2022,76110,24,5/23/2022,802-065-0912,Natalie.Mcfadden@outlook.com,Natalie,Mcfadden,Acorn Hollow Farm,2/26/2013,SC,1221 Riddle Rd,Non Perishables,Sweet,68059,3.89,25,Dinner,Campaign 2,1,1981,Graduation,Together,88325,0,5/2/2014,0,0,2
Athena,Hunt,2213,Silver,2,debit card,2/18/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/22/2022,2/21/2022,76110,469,2/23/2022,594-044-3081,Bo.Griffin@yahoo.com,Bo,Griffin,Brenckle's Organic Farm & Greenhouse,9/15/2014,PA,310 Kunkle Rd,Produce,Fruits,68931,8.99,23,Snack,Campaign 4,0,1950,Master,Divorced,38054,2,1/5/2014,0,0,1
Alyssa,Russell,2214,Silver,2,check,5/25/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,5/29/2022,5/28/2022,33170,400,5/30/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Hemingway Farms,7/28/2014,WI,W7402 Fox Trail Rd.,Produce,Meats,69752,5.67,11,Lunch,Campaign 5,1,1995,2n Cycle,Single,80617,0,12/10/2012,0,0,2
Amber,Dominguez,2215,Bronze,3,credit card,5/22/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,5/26/2022,5/25/2022,10003,129,5/27/2022,665-662-7472,Kimberley.Sharpe@mail.com,Kimberley,Sharpe,Green Family Farm,4/20/2015,NY,3275 Cold Springs Road,Produce,Meats,69752,5.67,47,Drink,Campaign 2,0,1976,Graduation,Married,5305,1,30-07-2013,0,0,3
Amari,Little,2216,Bronze,3,credit card,2/26/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,3/2/2022,3/1/2022,60625,203,3/3/2022,930-165-1091,Mary.Vega@gmail.com,Mary,Vega,Lowland Farm,8/29/2014,MI,7964 Daus Rd.,Produce,Fish,69000,10.99,17,Lunch,Campaign 3,0,1954,Graduation,Together,36807,2,20-12-2012,0,1,1
Sean,Braxton,2217,Gold,1,credit card,1/28/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,2/1/2022,1/31/2022,60625,317,2/2/2022,985-961-7606,Wayne.Hodges@gmail.com,Wayne,Hodges,Covered Bridge Farms/Shimandle Grapes,3/26/2015,MD,1015 Baugher Road,Produce,Fruits,68931,8.99,29,Snack,Campaign 2,1,1983,Graduation,Together,28427,1,21-03-2013,0,0,1
Phillip,Breyer,2218,Bronze,3,credit card,6/17/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,6/21/2022,6/20/2022,33170,287,6/22/2022,478-573-2416,Orli.Hendricks@outlook.com,Orli,Hendricks,Cypress Cattle and Produce,4/21/2015,KS,1692 18th Road,Non Perishables,Sweet,68059,3.89,28,Breakfast,Campaign 5,1,1948,PhD,Widow,82032,0,5/4/2014,0,1,3
Yana,Sorensen,2219,Bronze,3,cash,2/26/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,3/2/2022,3/1/2022,60625,406,3/3/2022,585-743-3074,Cassandra.Jensen@gmail.com,Cassandra,Jensen,Oasis Garden Center,3/19/2015,MD,13433 Ocean Gateway (US Route 50),Produce,Fish,69000,10.99,11,Drink,Campaign 3,1,1978,Graduation,Together,22775,1,19-06-2013,0,0,7
Madison,Heath,2220,Bronze,3,check,5/26/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,5/30/2022,5/29/2022,33170,159,5/31/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Hemingway Farms,7/28/2014,WI,W7402 Fox Trail Rd.,Beverage,Wine,68942,15.69,43,Drink,Campaign 3,1,1985,Master,Together,40101,1,14-10-2012,0,0,6
Oscar,Gardner,2221,Bronze,3,venmo,2/4/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,2/8/2022,2/7/2022,10003,464,2/9/2022,612-840-4306,Natalie.Spencer@gmail.com,Natalie,Spencer,Hawkins Organic,9/24/2018,NY,3275 Cold Springs Road,Beverage,Wine,68942,15.69,47,Dinner,Campaign 2,0,1979,Graduation,Married,58025,1,26-11-2013,0,0,1
Jim,Radford,2222,Bronze,3,debit card,2/10/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,2/14/2022,2/13/2022,90020,363,2/15/2022,802-065-0912,Natalie.Mcfadden@outlook.com,Natalie,Mcfadden,Acorn Hollow Farm,2/26/2013,SC,1221 Riddle Rd,Produce,Fish,69000,10.99,43,Snack,Campaign 5,1,1982,Master,Single,75777,0,4/7/2013,0,0,1
Brooklyn,Young,2223,Bronze,3,cash,2/12/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,2/16/2022,2/15/2022,33170,447,2/17/2022,558-745-1032,Deanna.Goff@inbox.com,Deanna,Goff,Hattie Carthan After Church Farmers Market,6/13/2016,AR,5985 S.W. Anglin Road,Beverage,Wine,68942,15.69,19,Snack,Campaign 2,0,1979,2n Cycle,Together,7500,1,7/5/2013,0,0,2
Laura,Parks,2224,Bronze,3,check,4/30/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,5/4/2022,5/3/2022,10003,68,5/5/2022,367-790-6730,Freya.Robbins@mail.com,Freya,Robbins,A Garden in Every Home,9/16/2014,CO,402 S Neilson Ave,Produce,Fish,69000,10.99,36,Breakfast,Campaign 3,1,1963,Master,Married,33562,3,25-06-2014,1,1,1
Emory,Grimes,2225,Bronze,3,debit card,5/5/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/9/2022,5/8/2022,90020,108,5/10/2022,985-961-7606,Wayne.Hodges@gmail.com,Wayne,Hodges,Covered Bridge Farms/Shimandle Grapes,3/26/2015,MD,1015 Baugher Road,Produce,Fruits,68931,8.99,20,Lunch,Campaign 1,0,1970,PhD,Single,57642,1,9/1/2014,1,0,5
Mark,Van,2226,Gold,1,credit card,3/18/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/22/2022,3/21/2022,33170,220,3/23/2022,405-437-1466,Brynne.Giles@gmail.com,Brynne,Giles,Fruit Ridge Hayrides LLC,4/4/2015,WA,1146 NE Madison Rd,Produce,Meats,69752,5.67,16,Dinner,Campaign 2,0,1968,Graduation,Together,58554,2,26-09-2012,1,0,4
Solomon,Mcdowell,2227,Bronze,3,venmo,3/10/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,3/14/2022,3/13/2022,60625,374,3/15/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,RB Pop Up Farm Stand,7/17/2016,NY,3275 Cold Springs Road,Produce,Fruits,68931,8.99,20,Drink,Campaign 5,1,1979,Graduation,Married,63777,2,24-03-2013,1,0,2
Oliver,White,2228,Bronze,3,check,1/10/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,1/14/2022,1/13/2022,76110,89,1/15/2022,585-743-3074,Cassandra.Jensen@gmail.com,Cassandra,Jensen,Oasis Garden Center,3/19/2015,MD,13433 Ocean Gateway (US Route 50),Produce,Meats,69752,5.67,43,Dinner,Campaign 2,1,1962,Graduation,Single,57967,1,3/3/2013,1,0,2
Alexis,Atkins,2229,Bronze,3,venmo,3/30/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,4/3/2022,4/2/2022,33170,190,4/4/2022,405-437-1466,Brynne.Giles@gmail.com,Brynne,Giles,Fruit Ridge Hayrides LLC,4/4/2015,WA,1146 NE Madison Rd,Non Perishables,Sweet,68059,3.89,32,Breakfast,Campaign 5,1,1978,2n Cycle,Together,,0,12/8/2012,1,0,1
